"","AA","AB","BA","BB"
"EV_absent",0.717511370161968,0.726750667240796,0.743780074524718,0.724226387208344
"EV_present",0.282488629838032,0.273249332759204,0.256219925475282,0.275773612791656
"SD_absent",0.00961158287177125,0.00807697537604003,0.019863128133954,0.018064747181789
"SD_present",0.00961158287177125,0.00807697537604003,0.019863128133954,0.018064747181789
"post.theta_absent",1573.51442149122,2211.51442149122,358.514421491218,442.514421491218
"post.theta_present",619.502284482402,831.502284482402,123.502284482402,168.502284482402
"opt.theta_absent",54.5144214912181,NA,NA,NA
"opt.theta_present",20.502284482402,NA,NA,NA
"max.spread_absent",1.19043859583484,NA,NA,NA
"max.spread_present",1.19043859583484,NA,NA,NA
