"","AA","AB","BA","BB"
"EV_absent",0.727241854350219,0.730493410183559,0.714582746408783,0.727471403977728
"EV_present",0.27275814564978,0.26950658981644,0.285417253591217,0.272528596022272
"SD_absent",0.0127945777566201,0.0118553980878404,0.0105549119866351,0.00971469621847578
"SD_present",0.0127945777566201,0.0118553980878404,0.0105549119866351,0.00971469621847578
"post.theta_absent",880.491132956036,1022.49113295604,1307.49113295604,1527.49113295604
"post.theta_present",330.235570532094,377.235570532094,522.235570532094,572.235570532094
"opt.theta_absent",92.4911329560358,NA,NA,NA
"opt.theta_present",35.2355705320938,NA,NA,NA
"max.spread_absent",1.00236386513256,NA,NA,NA
"max.spread_present",1.00236386513256,NA,NA,NA
