"","AA","AB","BA","BB"
"EV_absent",0.76181617635233,0.75257323127017,0.750889676556977,0.7897946491976
"EV_present",0.23818382364767,0.24742676872983,0.249110323443023,0.2102053508024
"SD_absent",0.0118119443822861,0.00725312323368855,0.0216106363037054,0.012868583585313
"SD_present",0.0118119443822861,0.00725312323368855,0.0216106363037054,0.012868583585313
"post.theta_absent",990.0013594785,2663.0013594785,300.0013594785,791.0013594785
"post.theta_present",309.526519042994,875.526519042994,99.5265190429942,210.526519042994
"opt.theta_absent",40.0013594784999,NA,NA,NA
"opt.theta_present",12.5265190429942,NA,NA,NA
"max.spread_absent",2.51974933899406,NA,NA,NA
"max.spread_present",2.51974933899406,NA,NA,NA
