"","00","01","10","11"
"EV_n",0.746876629719012,0.744353908525381,0.716470760721199,0.710947259563795
"EV_y",0.253123370280988,0.255646091474619,0.283529239278801,0.289052740436205
"SD_n",0.0127773210539443,0.0141456645428156,0.00942674668848872,0.0104385111846926
"SD_y",0.0127773210539443,0.0141456645428156,0.00942674668848872,0.0104385111846926
"post.theta_n",864.122201947118,707.122201947118,1637.12220194712,1340.12220194712
"post.theta_y",292.858974813247,242.858974813247,647.858974813247,544.858974813247
"opt.theta_n",45.1222019471178,NA,NA,NA
"opt.theta_y",16.8589748132465,NA,NA,NA
"max.spread_n",2.17764777385624,NA,NA,NA
"max.spread_y",2.17764777385624,NA,NA,NA
